Main_Video_Url,Total Number of Ads,Duration(s),Size Original (Bytes),Resolution,Advertisement 1 ID,Advertisement 1 Count,Advertisement 1 Skippable,Advertisement 1 Skip Duration,Advertisement 1 Resolution,Advertisement 1 Size(Bytes),Advertisement 1 Durationn(s),Advertisement 1 Advert_Buffer(s),Advertisement 1 Main_Buffer_Lost(s),Avertisement 1 Timestamp,Advertisement 2 ID,Advertisement 2 Count,Advertisement 2 Skippable,Advertisement 2 Skip Duration,Advertisement 2 Resolution,Advertisement 2 Size(Bytes),Advertisement 2 Durationn(s),Advertisement 2 Advert_Buffer(s),Advertisement 2 Main_Buffer_Lost(s),Avertisement 2 Timestamp,Advertisement 3 ID,Advertisement 3 Count,Advertisement 3 Skippable,Advertisement 3 Skip Duration,Advertisement 3 Resolution,Advertisement 3 Size(Bytes),Advertisement 3 Durationn(s),Advertisement 3 Advert_Buffer(s),Advertisement 3 Main_Buffer_Lost(s),Avertisement 3 Timestamp,Advertisement 4 ID,Advertisement 4 Count,Advertisement 4 Skippable,Advertisement 4 Skip Duration,Advertisement 4 Resolution,Advertisement 4 Size(Bytes),Advertisement 4 Durationn(s),Advertisement 4 Advert_Buffer(s),Advertisement 4 Main_Buffer_Lost(s),Avertisement 4 Timestamp,Advertisement 5 ID,Advertisement 5 Count,Advertisement 5 Skippable,Advertisement 5 Skip Duration,Advertisement 5 Resolution,Advertisement 5 Size(Bytes),Advertisement 5 Durationn(s),Advertisement 5 Advert_Buffer(s),Advertisement 5 Main_Buffer_Lost(s),Avertisement 5 Timestamp,Advertisement 6 ID,Advertisement 6 Count,Advertisement 6 Skippable,Advertisement 6 Skip Duration,Advertisement 6 Resolution,Advertisement 6 Size(Bytes),Advertisement 6 Durationn(s),Advertisement 6 Advert_Buffer(s),Advertisement 6 Main_Buffer_Lost(s),Avertisement 6 Timestamp,Advertisement 7 ID,Advertisement 7 Count,Advertisement 7 Skippable,Advertisement 7 Skip Duration,Advertisement 7 Resolution,Advertisement 7 Size(Bytes),Advertisement 7 Durationn(s),Advertisement 7 Advert_Buffer(s),Advertisement 7 Main_Buffer_Lost(s),Avertisement 7 Timestamp,Advertisement 8 ID,Advertisement 8 Count,Advertisement 8 Skippable,Advertisement 8 Skip Duration,Advertisement 8 Resolution,Advertisement 8 Size(Bytes),Advertisement 8 Durationn(s),Advertisement 8 Advert_Buffer(s),Advertisement 8 Main_Buffer_Lost(s),Avertisement 8 Timestamp,Advertisement 9 ID,Advertisement 9 Count,Advertisement 9 Skippable,Advertisement 9 Skip Duration,Advertisement 9 Resolution,Advertisement 9 Size(Bytes),Advertisement 9 Durationn(s),Advertisement 9 Advert_Buffer(s),Advertisement 9 Main_Buffer_Lost(s),Avertisement 9 Timestamp,Advertisement 10 ID,Advertisement 10 Count,Advertisement 10 Skippable,Advertisement 10 Skip Duration,Advertisement 10 Resolution,Advertisement 10 Size(Bytes),Advertisement 10 Durationn(s),Advertisement 10 Advert_Buffer(s),Advertisement 10 Main_Buffer_Lost(s),Avertisement 10 Timestamp,Advertisement 11 ID,Advertisement 11 Count,Advertisement 11 Skippable,Advertisement 11 Skip Duration,Advertisement 11 Resolution,Advertisement 11 Size(Bytes),Advertisement 11 Durationn(s),Advertisement 11 Advert_Buffer(s),Advertisement 11 Main_Buffer_Lost(s),Avertisement 11 Timestamp,Advertisement 12 ID,Advertisement 12 Count,Advertisement 12 Skippable,Advertisement 12 Skip Duration,Advertisement 12 Resolution,Advertisement 12 Size(Bytes),Advertisement 12 Durationn(s),Advertisement 12 Advert_Buffer(s),Advertisement 12 Main_Buffer_Lost(s),Avertisement 12 Timestamp,Advertisement 13 ID,Advertisement 13 Count,Advertisement 13 Skippable,Advertisement 13 Skip Duration,Advertisement 13 Resolution,Advertisement 13 Size(Bytes),Advertisement 13 Durationn(s),Advertisement 13 Advert_Buffer(s),Advertisement 13 Main_Buffer_Lost(s),Avertisement 13 Timestamp,Advertisement 14 ID,Advertisement 14 Count,Advertisement 14 Skippable,Advertisement 14 Skip Duration,Advertisement 14 Resolution,Advertisement 14 Size(Bytes),Advertisement 14 Durationn(s),Advertisement 14 Advert_Buffer(s),Advertisement 14 Main_Buffer_Lost(s),Avertisement 14 Timestamp,Advertisement 15 ID,Advertisement 15 Count,Advertisement 15 Skippable,Advertisement 15 Skip Duration,Advertisement 15 Resolution,Advertisement 15 Size(Bytes),Advertisement 15 Durationn(s),Advertisement 15 Advert_Buffer(s),Advertisement 15 Main_Buffer_Lost(s),Avertisement 15 Timestamp,Advertisement 16 ID,Advertisement 16 Count,Advertisement 16 Skippable,Advertisement 16 Skip Duration,Advertisement 16 Resolution,Advertisement 16 Size(Bytes),Advertisement 16 Durationn(s),Advertisement 16 Advert_Buffer(s),Advertisement 16 Main_Buffer_Lost(s),Avertisement 16 Timestamp,Advertisement 17 ID,Advertisement 17 Count,Advertisement 17 Skippable,Advertisement 17 Skip Duration,Advertisement 17 Resolution,Advertisement 17 Size(Bytes),Advertisement 17 Durationn(s),Advertisement 17 Advert_Buffer(s),Advertisement 17 Main_Buffer_Lost(s),Avertisement 17 Timestamp
https://www.youtube.com/watch?v=hGdovfC6EH4,6,1362,120801757.0,640x360 ,zMogurY9sLY,1.0,1.0,5.0,640x360,6432802.0,91.0,19.9,-1.0,0.0,mkElbvJuNDU,1.0,1.0,5.0,640x360,40349206.0,543.0,25.78,0.0,0.0,U9vQSwR_y64,1.0,0.0,999.0,640x360,1049288.0,16.0,16.0,0.0,73.613797,M-pXSHH72hc,1.0,0.0,999.0,640x360,320652.0,7.0,7.0,12.79,368.048497,BUGZwR6Z0KA,1.0,0.0,999.0,640x360,514922.0,7.0,7.0,11.12,739.553076,34ywkA5EgKE,1.0,0.0,999.0,640x360,1090113.0,16.0,16.0,19.31,1231.345386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.youtube.com/watch?v=8Pga3brliIw,5,900,39804775.0,640x360 ,sBRtwE76fMQ,1.0,1.0,5.0,640x360,853297.0,15.0,12.87,-1.0,0.0,3Tx8DjxKpOE,1.0,1.0,5.0,640x360,2396503.0,45.0,24.9,0.0,0.0,mFc9f42QotM,1.0,1.0,5.0,640x360,1938166.0,31.0,30.34,32.59,299.996329,qZ40Z62tcXM,1.0,1.0,5.0,640x272,9051903.0,138.0,14.06,0.0,299.996329,FMozpeVDDdI,1.0,0.0,999.0,640x360,454872.0,6.0,6.0,42.72,600.012509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.youtube.com/watch?v=whsdmcL3MjA,3,1086,95128109.0,640x360 ,jyndr4FGHVk,1.0,1.0,5.0,640x360,8623859.0,120.0,15.06,-1.0,0.0,zrkxP3Dx-qE,1.0,1.0,5.0,640x360,100484689.0,2227.0,28.28,0.0,0.0,4-unQzPlaWg,1.0,0.0,999.0,640x360,301363.0,7.0,7.0,7.52,184.660275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.youtube.com/watch?v=hXzcyx9V0xw,0,139,12492818.0,640x360 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.youtube.com/watch?v=2sW1Xvcw2qQ,5,1322,117010952.0,640x360 ,dAvq8DPZwdQ,1.0,1.0,5.0,640x360,859570.0,31.0,30.41,0.0,120.011507,AuxOikVvdk4,1.0,1.0,5.0,640x360,339185.0,16.0,15.58,0.0,120.011507,vJ7J2lmhD-U,1.0,1.0,5.0,640x360,888605.0,12.0,12.37,22.06,600.001873,r86n_HY5p5U,1.0,1.0,5.0,640x360,1165178.0,16.0,15.29,0.0,600.001873,DSD1CxwPngY,1.0,0.0,999.0,640x360,1387452.0,16.0,16.0,20.91,959.993888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.youtube.com/watch?v=WIGGnZNLDIc,3,550,50087948.0,640x360 ,4MeYMtQw6_c,1.0,0.0,999.0,640x360,727997.0,15.001,15.001,-1.0,0.0,tF8dJjk5liI,1.0,1.0,5.0,640x354,8716070.0,120.021,22.44,0.0,0.0,WeXCf-p75hY,1.0,0.0,999.0,640x360,443737.0,6.041,6.041,53.91,291.815954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.youtube.com/watch?v=BowpUasB-Nw,3,654,38545983.0,640x360 ,yOQOYohTM-U,1.0,1.0,5.0,640x360,1277069.0,31.0,11.6,-1.0,0.0,p-NcKzOSIMY,1.0,1.0,5.0,640x360,2003930.0,31.0,14.34,0.0,0.0,f9zDoYK-_rk,1.0,0.0,999.0,640x360,194029.0,6.0,6.0,75.37,422.795511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.youtube.com/watch?v=1449kJKxlMQ,4,1194,52670033.0,640x360 ,6hbSZAapkuo,1.0,1.0,5.0,640x360,2010831.0,31.0,11.98,-1.0,0.0,L8t4zQ3CHic,1.0,1.0,5.0,640x360,2770443.0,30.0,15.14,0.0,0.0,hTEGcu2yQOY,1.0,0.0,999.0,640x360,471975.0,7.0,7.0,207.8,505.828734,Qk1fMA8oc5c,1.0,1.0,5.0,640x360,4932938.0,92.0,64.34,0.0,505.828734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.youtube.com/watch?v=ndf8OwV68jA,2,505,42073329.0,640x360 ,9xLCZ85TWFI,1.0,1.0,5.0,640x360,5209120.0,71.0,62.04,46.48,306.504243,pieJAhrvFkI,1.0,1.0,5.0,640x360,2439264.0,31.0,30.68,0.0,306.504243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.youtube.com/watch?v=f6YAH7fKcE4,0,496,34112194.0,640x320 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.youtube.com/watch?v=t77cF9sCaFk,0,1666,71736949.0,640x360 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.youtube.com/watch?v=RYpP5XQ-1is,1,613,31868811.0,640x360 ,xcE-kx6KHvY,1.0,1.0,5.0,640x360,1024297.0,15.0,10.64,-1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.youtube.com/watch?v=iPSF3xGKFGg,0,8973,567505764.0,640x272 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.youtube.com/watch?v=u432T_cDgQs,9,8450,311504488.0,640x360 ,LoK19-rYNIc,1.0,1.0,5.0,640x360,2372065.0,31.0,9.46,-1.0,0.0,NljNR8fmGLg,1.0,1.0,5.0,640x360,1388150.0,16.0,13.4,0.0,0.0,sNrtD9nyJ_0,1.0,1.0,5.0,640x360,1409028.0,31.0,30.49,242.25,326.843483,zxb8S5xDcm8,1.0,1.0,5.0,640x360,3346268.0,45.0,45.3,0.0,326.843483,7rn9IfDgf_o,1.0,0.0,999.0,640x360,871912.0,16.0,16.0,181.16,666.847108,f9zDoYK-_rk,1.0,0.0,999.0,640x360,194029.0,6.0,6.0,179.51000000000002,1132.61101,2FroTmDo-Mw,1.0,0.0,999.0,640x360,330516.0,7.0,7.0,148.9,1886.650918,PLFVe0qq0TI,1.0,0.0,999.0,640x360,286509.0,15.0,15.0,25.3,3972.747661,gj682ujlE9c,1.0,1.0,5.0,640x360,2374111.0,30.0,30.49,1.89,5193.926058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.youtube.com/watch?v=CnsmGFw__Ek,3,962,70713626.0,640x360 ,SahHxZKONTs,1.0,0.0,999.0,640x360,928736.0,16.0,16.0,58.89,133.156947,KO0d327LPPc,1.0,0.0,999.0,640x360,296040.0,7.0,7.0,7.819999999999999,533.230114,iT3iLtZmK3Y,1.0,0.0,999.0,640x360,291639.0,7.0,7.0,-1.0,961.851212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.youtube.com/watch?v=yuJ9WKEGekw,4,1058,38145198.0,640x360 ,zFDW54ejrI8,1.0,1.0,5.0,640x360,5946493.0,136.0,31.2,-1.0,0.0,-_jqseFjviI,1.0,1.0,5.0,640x360,1881293.0,31.0,12.38,0.0,0.0,iiR4pk1Qfss,1.0,0.0,999.0,640x360,432897.0,7.0,7.0,143.36,369.360958,jx0Yu9ZKej4,1.0,1.0,5.0,640x360,1232452.0,15.0,15.36,0.0,369.360958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.youtube.com/watch?v=6mX9t8b_Y8I,2,438,25962437.0,640x360 ,TrK0QiWHVXM,1.0,0.0,999.0,640x360,413302.0,6.0,6.0,-1.0,0.0,zltwE-eCQrc,1.0,1.0,5.0,640x354,7793496.0,105.621,12.82,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.youtube.com/watch?v=mvmWGM3QqEU,2,2651,210825369.0,640x360 ,dAvq8DPZwdQ,1.0,1.0,5.0,640x360,859570.0,30.0,30.36,0.0,423.080258,ElEvfl0QEiM,1.0,1.0,5.0,640x360,1269003.0,15.0,15.86,0.0,423.080258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.youtube.com/watch?v=OFXOaJ8h_Tg,5,1669,100941067.0,640x360 ,GCOEqpMxHW8,1.0,1.0,5.0,640x360,6511813.0,91.0,47.57,49.62,398.231411,wYVXM9g1rUs,1.0,1.0,5.0,640x360,116260371.0,1602.0,55.94,0.0,398.231411,2FroTmDo-Mw,1.0,0.0,999.0,640x360,330516.0,7.0,7.0,0.0,730.303792,3nUvNGNRKOM,1.0,0.0,999.0,640x360,901847.0,16.0,16.0,2.26,1188.228715,6UzOxLZxhdQ,1.0,0.0,999.0,640x360,286561.0,16.0,16.0,6.25,1499.481462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.youtube.com/watch?v=NxxsbNEuil4,3,551,27504799.0,640x360 ,xiHQUkELm6A,1.0,1.0,5.0,640x360,919271.0,15.021,15.23,-1.0,0.0,FlQQbF3u3ko,1.0,1.0,5.0,640x360,1120604.0,15.0,15.28,0.0,0.0,KYW5PHUsZaM,1.0,0.0,999.0,640x360,282273.0,6.0,6.0,-1.0,550.823764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.youtube.com/watch?v=hIyPN5fcdjY,5,1239,106646487.0,640x360 ,y5j64EZ19hk,1.0,1.0,5.0,640x360,1368448.0,15.0,11.18,-1.0,0.0,-pGfTcvaDUM,1.0,1.0,5.0,640x360,2567882.0,31.0,10.72,0.0,0.0,dAvq8DPZwdQ,1.0,1.0,5.0,640x360,859570.0,31.0,30.14,17.44,397.04152,n8ojywUveNI,1.0,1.0,5.0,640x360,2115276.0,31.0,30.73,0.0,397.04152,MBci84vAvao,1.0,0.0,999.0,640x360,557070.0,7.0,7.0,27.38,819.364372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.youtube.com/watch?v=zPlsnWq5X50,5,733,55045834.0,640x360 ,3tWNOAe3mSI,1.0,0.0,999.0,640x360,538361.0,6.0,6.0,-1.0,0.0,7S_JLcxvtKI,1.0,1.0,5.0,640x360,1388516.0,15.0,15.55,0.0,0.0,z6dAYkVvkZQ,1.0,1.0,5.0,640x360,2277791.0,30.0,30.56,77.02,531.788184,so4gXGFI4Wc,1.0,1.0,5.0,640x360,1591119.0,31.0,30.28,0.0,531.788184,maufONJLiQM,1.0,1.0,5.0,640x360,2413839.0,30.0,30.35,-1.0,732.693333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.youtube.com/watch?v=RZqjt1BryUQ,2,661,51457431.0,640x360 ,dBUwXuMv6jU,1.0,1.0,5.0,640x360,1539289.0,31.0,30.5,61.290000000000006,358.531092,KQcBAav0HXg,1.0,1.0,5.0,640x360,16313050.0,191.0,40.82,0.0,358.531092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.youtube.com/watch?v=QTK_bC00ilg,3,565,31833815.0,640x360 ,p3d713Tx9iM,1.0,1.0,5.0,640x360,717811.0,16.0,11.79,-1.0,0.0,dBUwXuMv6jU,1.0,1.0,5.0,640x360,1539289.0,31.0,10.33,0.0,0.0,vjVbevlZots,1.0,1.0,5.0,640x360,2412093.0,31.0,30.76,-1.0,565.011156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.youtube.com/watch?v=5CukbxgucLc,0,692,34838249.0,640x360 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.youtube.com/watch?v=F96kryJ9Cow,4,519,32771005.0,640x360 ,wcCOruM87SA,1.0,1.0,5.0,640x360,719444.0,15.0,15.39,-1.0,0.0,tKc2fJcHvk0,1.0,1.0,5.0,640x360,713332.0,15.0,15.15,0.0,0.0,s5RvHdlhvGM,1.0,1.0,5.0,640x360,1082832.0,30.0,30.45,15.670000000000002,300.009757,VpRhAjSr7fg,1.0,1.0,5.0,640x360,1185014.0,15.0,15.49,0.0,300.009757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.youtube.com/watch?v=WUJvq3KPfRQ,9,2384,182426349.0,640x360 ,4LNmzbJccpk,1.0,0.0,999.0,640x360,518790.0,7.0,7.0,-1.0,0.0,f5M0YN3ftsU,1.0,1.0,5.0,640x360,1341108.0,31.0,11.44,0.0,0.0,7cVgmK1yyQo,1.0,1.0,5.0,640x360,7104492.0,105.0,52.06,150.95,264.041872,9n1hvY7sMXg,1.0,1.0,5.0,640x360,2353739.0,61.0,60.14,0.0,264.041872,c-l3sprRppU,1.0,0.0,999.0,640x360,741541.0,15.0,15.0,81.94,558.575766,G6vAHiBgJRo,1.0,1.0,5.0,640x360,1756904.0,31.0,30.48,107.74,916.163593,evmYzkIkwZo,1.0,0.0,999.0,640x360,336576.0,7.0,7.0,0.0,1269.300402,HfA4ltMrbeU,1.0,0.0,999.0,640x360,813652.0,16.0,16.0,0.0,1721.006478,Jd0GiK4Z9gw,1.0,0.0,999.0,640x360,1007734.0,16.0,16.0,8.44,2077.848051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.youtube.com/watch?v=jzNnLnKS214,2,4757,352795506.0,640x360 ,7yIKXctWCTY,1.0,1.0,5.0,640x360,185087744.0,3702.0,42.66,-1.0,0.0,1ZH3oSIurkI,1.0,1.0,5.0,640x360,1466154.0,34.0,20.18,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.youtube.com/watch?v=IakAyNtrE_E,5,1347,82581523.0,640x360 ,HL49aci1wuQ,1.0,1.0,5.0,640x360,2126723.0,31.0,30.5,69.59,63.937137,vUy6TWpEUhs,1.0,1.0,5.0,640x360,977410.0,16.0,15.54,0.0,63.937137,lZR2u7Yu_xQ,1.0,1.0,5.0,640x360,2238243.0,30.0,30.4,23.96,587.435146,Di2zbBSGmiU,1.0,0.0,999.0,640x360,477705.0,7.0,7.0,26.6,1078.366756,JygQfxIuWZg,1.0,1.0,5.0,640x360,1374649.0,31.0,30.3,-1.0,1346.873469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.youtube.com/watch?v=4bw29AvCXWI,3,2534,196358675.0,640x360 ,TpSWRAktPVo,1.0,1.0,5.0,640x360,4797552.0,61.0,19.73,-1.0,0.0,S4Xn8skf7wk,1.0,1.0,5.0,640x360,994946.0,16.0,15.63,0.0,0.0,mvsHqfreLvc,1.0,0.0,999.0,640x360,359462.0,7.0,7.0,53.15,2160.01694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.youtube.com/watch?v=s6SZ4D32ubU,4,858,65810424.0,640x360 ,Xays6rxfX6Q,1.0,1.0,5.0,640x360,2249298.0,30.0,15.12,-1.0,0.0,hO1csp86nV8,1.0,1.0,5.0,640x360,1366338.0,16.0,8.75,0.0,0.0,BaLjZDSvoOs,1.0,1.0,5.0,640x360,738218.0,16.0,15.7,104.78,442.391241,kXMnnzPuKo0,1.0,0.0,999.0,640x360,448259.0,7.0,7.0,0.0,442.391241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.youtube.com/watch?v=nV8UZJNBY6Y,0,1284,95751385.0,640x360 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
