Main_Video_Url,Total Number of Ads,Duration(s),Size Original (Bytes),Resolution,Advertisement 1 ID,Advertisement 1 Count,Advertisement 1 Skippable,Advertisement 1 Skip Duration,Advertisement 1 Resolution,Advertisement 1 Size(Bytes),Advertisement 1 Durationn(s),Advertisement 1 Advert_Buffer(s),Advertisement 1 Main_Buffer_Lost(s),Avertisement 1 Timestamp,Advertisement 2 ID,Advertisement 2 Count,Advertisement 2 Skippable,Advertisement 2 Skip Duration,Advertisement 2 Resolution,Advertisement 2 Size(Bytes),Advertisement 2 Durationn(s),Advertisement 2 Advert_Buffer(s),Advertisement 2 Main_Buffer_Lost(s),Avertisement 2 Timestamp,Advertisement 3 ID,Advertisement 3 Count,Advertisement 3 Skippable,Advertisement 3 Skip Duration,Advertisement 3 Resolution,Advertisement 3 Size(Bytes),Advertisement 3 Durationn(s),Advertisement 3 Advert_Buffer(s),Advertisement 3 Main_Buffer_Lost(s),Avertisement 3 Timestamp,Advertisement 4 ID,Advertisement 4 Count,Advertisement 4 Skippable,Advertisement 4 Skip Duration,Advertisement 4 Resolution,Advertisement 4 Size(Bytes),Advertisement 4 Durationn(s),Advertisement 4 Advert_Buffer(s),Advertisement 4 Main_Buffer_Lost(s),Avertisement 4 Timestamp,Advertisement 5 ID,Advertisement 5 Count,Advertisement 5 Skippable,Advertisement 5 Skip Duration,Advertisement 5 Resolution,Advertisement 5 Size(Bytes),Advertisement 5 Durationn(s),Advertisement 5 Advert_Buffer(s),Advertisement 5 Main_Buffer_Lost(s),Avertisement 5 Timestamp,Advertisement 6 ID,Advertisement 6 Count,Advertisement 6 Skippable,Advertisement 6 Skip Duration,Advertisement 6 Resolution,Advertisement 6 Size(Bytes),Advertisement 6 Durationn(s),Advertisement 6 Advert_Buffer(s),Advertisement 6 Main_Buffer_Lost(s),Avertisement 6 Timestamp,Advertisement 7 ID,Advertisement 7 Count,Advertisement 7 Skippable,Advertisement 7 Skip Duration,Advertisement 7 Resolution,Advertisement 7 Size(Bytes),Advertisement 7 Durationn(s),Advertisement 7 Advert_Buffer(s),Advertisement 7 Main_Buffer_Lost(s),Avertisement 7 Timestamp,Advertisement 8 ID,Advertisement 8 Count,Advertisement 8 Skippable,Advertisement 8 Skip Duration,Advertisement 8 Resolution,Advertisement 8 Size(Bytes),Advertisement 8 Durationn(s),Advertisement 8 Advert_Buffer(s),Advertisement 8 Main_Buffer_Lost(s),Avertisement 8 Timestamp,Advertisement 9 ID,Advertisement 9 Count,Advertisement 9 Skippable,Advertisement 9 Skip Duration,Advertisement 9 Resolution,Advertisement 9 Size(Bytes),Advertisement 9 Durationn(s),Advertisement 9 Advert_Buffer(s),Advertisement 9 Main_Buffer_Lost(s),Avertisement 9 Timestamp,Advertisement 10 ID,Advertisement 10 Count,Advertisement 10 Skippable,Advertisement 10 Skip Duration,Advertisement 10 Resolution,Advertisement 10 Size(Bytes),Advertisement 10 Durationn(s),Advertisement 10 Advert_Buffer(s),Advertisement 10 Main_Buffer_Lost(s),Avertisement 10 Timestamp,Advertisement 11 ID,Advertisement 11 Count,Advertisement 11 Skippable,Advertisement 11 Skip Duration,Advertisement 11 Resolution,Advertisement 11 Size(Bytes),Advertisement 11 Durationn(s),Advertisement 11 Advert_Buffer(s),Advertisement 11 Main_Buffer_Lost(s),Avertisement 11 Timestamp,Advertisement 12 ID,Advertisement 12 Count,Advertisement 12 Skippable,Advertisement 12 Skip Duration,Advertisement 12 Resolution,Advertisement 12 Size(Bytes),Advertisement 12 Durationn(s),Advertisement 12 Advert_Buffer(s),Advertisement 12 Main_Buffer_Lost(s),Avertisement 12 Timestamp,Advertisement 13 ID,Advertisement 13 Count,Advertisement 13 Skippable,Advertisement 13 Skip Duration,Advertisement 13 Resolution,Advertisement 13 Size(Bytes),Advertisement 13 Durationn(s),Advertisement 13 Advert_Buffer(s),Advertisement 13 Main_Buffer_Lost(s),Avertisement 13 Timestamp,Advertisement 14 ID,Advertisement 14 Count,Advertisement 14 Skippable,Advertisement 14 Skip Duration,Advertisement 14 Resolution,Advertisement 14 Size(Bytes),Advertisement 14 Durationn(s),Advertisement 14 Advert_Buffer(s),Advertisement 14 Main_Buffer_Lost(s),Avertisement 14 Timestamp,Advertisement 15 ID,Advertisement 15 Count,Advertisement 15 Skippable,Advertisement 15 Skip Duration,Advertisement 15 Resolution,Advertisement 15 Size(Bytes),Advertisement 15 Durationn(s),Advertisement 15 Advert_Buffer(s),Advertisement 15 Main_Buffer_Lost(s),Avertisement 15 Timestamp,Advertisement 16 ID,Advertisement 16 Count,Advertisement 16 Skippable,Advertisement 16 Skip Duration,Advertisement 16 Resolution,Advertisement 16 Size(Bytes),Advertisement 16 Durationn(s),Advertisement 16 Advert_Buffer(s),Advertisement 16 Main_Buffer_Lost(s),Avertisement 16 Timestamp,Advertisement 17 ID,Advertisement 17 Count,Advertisement 17 Skippable,Advertisement 17 Skip Duration,Advertisement 17 Resolution,Advertisement 17 Size(Bytes),Advertisement 17 Durationn(s),Advertisement 17 Advert_Buffer(s),Advertisement 17 Main_Buffer_Lost(s),Avertisement 17 Timestamp,Advertisement 18 ID,Advertisement 18 Count,Advertisement 18 Skippable,Advertisement 18 Skip Duration,Advertisement 18 Resolution,Advertisement 18 Size(Bytes),Advertisement 18 Durationn(s),Advertisement 18 Advert_Buffer(s),Advertisement 18 Main_Buffer_Lost(s),Avertisement 18 Timestamp,Advertisement 19 ID,Advertisement 19 Count,Advertisement 19 Skippable,Advertisement 19 Skip Duration,Advertisement 19 Resolution,Advertisement 19 Size(Bytes),Advertisement 19 Durationn(s),Advertisement 19 Advert_Buffer(s),Advertisement 19 Main_Buffer_Lost(s),Avertisement 19 Timestamp,Advertisement 20 ID,Advertisement 20 Count,Advertisement 20 Skippable,Advertisement 20 Skip Duration,Advertisement 20 Resolution,Advertisement 20 Size(Bytes),Advertisement 20 Durationn(s),Advertisement 20 Advert_Buffer(s),Advertisement 20 Main_Buffer_Lost(s),Avertisement 20 Timestamp
https://www.youtube.com/watch?v=jaVdD4Z8UCs,0,201,14917569.0,640x360 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.youtube.com/watch?v=Way9Dexny3w,0,144,10868662.0,640x360 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.youtube.com/watch?v=k8DGbsGUGZE,7,1287,54062884.0,640x360 ,NlqMCCETCsw,1.0,1.0,5.0,640x360,2773303.0,30.061,11.82,-1.0,0.0,sJ1ciAH-t0A,1.0,1.0,5.0,640x360,546449.0,15.0,5.6,0.0,0.0,FIqheLP6OuE,1.0,0.0,999.0,640x360,1207863.0,15.041,15.041,2.3,360.937995,LIn6sdBKSzk,1.0,1.0,5.0,640x360,2255014.0,30.061,30.45,0.0,360.937995,-MIQjf1WK1k,1.0,0.0,999.0,640x360,348661.0,6.0,6.0,2.31,726.847904,Wd59b46cz9E,1.0,0.0,999.0,640x360,559228.0,6.061,6.061,8.99,1084.510218,whVUhLBf2lc,1.0,0.0,999.0,640x360,1274182.0,15.041,15.041,-1.0,1286.531287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.youtube.com/watch?v=gUmE_TRdp0s,0,861,71317437.0,640x360 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.youtube.com/watch?v=Yvqz-BYBnp4,3,206,16708962.0,640x360 ,KdaQ5Ahf-k8,1.0,1.0,5.0,640x360,956643.0,15.041,15.14,-1.0,0.0,qsU2p8kougI,1.0,1.0,5.0,640x360,2011741.0,30.061,21.81,0.0,0.0,YSolj-q9jtY,1.0,1.0,5.0,640x360,1142800.0,15.041,15.32,-1.0,205.589478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.youtube.com/watch?v=oQwd7ygDAD4,3,562,46751908.0,640x360 ,QX3v88aM8Ro,1.0,1.0,5.0,640x360,1139756.0,15.041,15.3,-1.0,0.0,6RGg94_yQ6c,1.0,1.0,5.0,640x360,122277864.0,2696.981,47.29,0.0,0.0,uxEB4rGOdv4,1.0,0.0,999.0,640x360,1244145.0,15.041,15.041,4.91,96.528085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.youtube.com/watch?v=eVoh27gJgME,2,1083,71092967.0,640x360 ,n75C60ceNtU,1.0,0.0,999.0,640x360,1042777.0,15.041,15.041,-1.0,0.0,bXPjo-oWnLY,1.0,1.0,5.0,640x360,2343834.0,30.0,10.42,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.youtube.com/watch?v=ey22EdpkMDE,2,3134,218454739.0,640x360 ,pQtw86R1K0E,1.0,1.0,5.0,640x360,994606.0,32.0,32.58,0.0,611.579625,j5l-UxWvdNI,1.0,0.0,999.0,640x360,1012329.0,15.041,15.041,0.0,2573.377449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.youtube.com/watch?v=eLE4FmG4pds,4,938,59187538.0,640x360 ,EXl4cwkpMPU,1.0,1.0,5.0,640x360,2574762.0,36.061,36.66,28.02,154.136547,a-ka_wwTIIA,1.0,1.0,5.0,640x360,1389360.0,15.041,15.32,0.0,154.136547,uD1QGOfDWrM,1.0,1.0,5.0,640x360,1069001.0,15.0,15.22,56.98,430.877045,99N3HeWq2xA,1.0,1.0,5.0,640x360,1118404.0,15.0,15.6,0.0,430.877045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.youtube.com/watch?v=gMq-I0dejjE,2,182,15738003.0,640x446 ,BdVDqhoSyek,1.0,1.0,5.0,640x272,13026356.0,252.0,67.14,-1.0,181.680399,BljD9SK_FEY,1.0,1.0,5.0,640x360,1063701.0,15.041,15.61,0.0,181.680399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.youtube.com/watch?v=2yF7tjWkNFo,4,1246,95158813.0,640x360 ,7YxfWOfnVyc,1.0,1.0,5.0,640x360,2200277.0,30.0,30.64,46.12,173.923407,g_4IX0t7Zqc,1.0,1.0,5.0,640x360,1388838.0,15.0,15.68,0.0,173.923407,saCKzEiZAYg,1.0,0.0,999.0,640x360,413740.0,6.0,6.0,4.909999999999999,673.364439,fZPGaJE9xp0,1.0,0.0,999.0,640x360,331773.0,6.041,6.041,0.0,994.617548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.youtube.com/watch?v=iy9qZR_OGa0,2,275,19914100.0,640x360 ,E0LzTZghVRg,1.0,1.0,5.0,640x360,2510400.0,30.0,18.67,-1.0,0.0,ERAlW0lPQAg,1.0,1.0,5.0,640x360,2204817.0,30.021,19.1,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.youtube.com/watch?v=GRyt3Ov4zz0,0,105,7802061.0,640x360 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.youtube.com/watch?v=e8LTjKyj_So,2,686,35660635.0,640x360 ,C5gR4lMTnbQ,1.0,1.0,5.0,640x360,2027147.0,30.061,30.38,81.61,273.397395,FBslBPVpmJo,1.0,1.0,5.0,640x360,1918285.0,30.461,30.88,0.0,273.397395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.youtube.com/watch?v=c8uhxLHcw7c,1,190,14179298.0,640x360 ,GP5_fY34IDw,1.0,1.0,5.0,640x360,2256776.0,30.0,30.67,-1.0,190.044345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.youtube.com/watch?v=F5qVdXpNDzs,0,1256,94062465.0,640x360 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.youtube.com/watch?v=BHMF-FlkqPw,0,121,2242819.0,640x360 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.youtube.com/watch?v=QZLxVvLyKTo,3,217,15838171.0,640x360 ,tUg1aaN5YfU,1.0,1.0,5.0,640x360,55000126.0,784.0,24.53,-1.0,0.0,rTmWCv3649k,1.0,1.0,5.0,640x360,1333853.0,15.041,10.04,0.0,0.0,Elt-8_ovtec,1.0,0.0,999.0,640x360,1294978.0,15.081,15.081,-1.0,217.450667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.youtube.com/watch?v=GoMckPTBUeo,3,1617,101483953.0,640x360 ,mwGzmvmsm7I,1.0,1.0,5.0,640x360,2430409.0,30.0,21.6,115.7,529.04961,VnBoKD8BfiI,1.0,0.0,999.0,640x360,717780.0,15.041,15.041,2.3,1246.583645,2BuOzC3vImM,1.0,0.0,999.0,640x360,1122721.0,15.041,15.041,-1.0,1616.670458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.youtube.com/watch?v=Te174KE81DI,4,606,35192661.0,640x360 ,rjvFxEONC0A,1.0,1.0,5.0,640x360,884022.0,15.0,15.62,-1.0,0.0,xggksKnkOoA,1.0,1.0,5.0,640x360,2119066.0,53.0,10.96,0.0,0.0,DF6jv1HL_x4,1.0,1.0,5.0,640x360,12844131.0,169.361,49.3,104.7,246.253439,z5kPAgxgZqo,1.0,0.0,999.0,640x360,557047.0,6.041,6.041,0.0,246.253439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.youtube.com/watch?v=KBwH0Z0NBz4,6,1314,100460764.0,640x360 ,srogcGja178,1.0,1.0,5.0,640x360,707613.0,15.0,15.32,-1.0,0.0,h1YO9Z0A-Uw,1.0,1.0,5.0,640x360,746663.0,15.0,15.64,0.0,0.0,Gpjhu8HkC7Q,1.0,1.0,5.0,640x360,107112588.0,1583.0,59.37,75.64,334.409172,AdCBjtWs5yA,1.0,1.0,5.0,640x360,2379766.0,30.061,30.19,0.0,334.409172,emIzE6fMdDA,1.0,0.0,999.0,640x360,1201568.0,15.0,15.0,20.94,632.896641,7JDawfQDZuc,1.0,0.0,999.0,640x360,601754.0,15.0,15.0,0.0,1115.735073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.youtube.com/watch?v=qASWC4OLPCs,3,240,21388699.0,640x360 ,qsU2p8kougI,1.0,1.0,5.0,640x360,2011741.0,30.061,20.71,-1.0,0.0,5CFgFSyg4qQ,1.0,1.0,5.0,640x360,810202.0,15.021,15.19,0.0,0.0,4gVaik8mF-4,1.0,1.0,5.0,640x360,9993864.0,179.661,62.31,-1.0,240.178915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.youtube.com/watch?v=Bmg_TEvEX00,2,264,4462976.0,360x360 ,dBs1tDX17mY,1.0,0.0,999.0,640x360,215045.0,6.0,6.0,-1.0,264.520637,Sq_skoORg-U,1.0,1.0,5.0,640x360,883879.0,15.0,15.38,0.0,264.520637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.youtube.com/watch?v=WAuY3FJaJak,3,418,20920037.0,640x360 ,2rAHxshv85M,1.0,1.0,5.0,640x360,838967.0,15.021,15.78,-1.0,0.0,gxrKm6orVJ4,1.0,1.0,5.0,640x360,5171967.0,72.0,22.67,0.0,0.0,2vP7ZHlDqxw,1.0,0.0,999.0,640x360,995032.0,15.041,15.041,-1.0,417.982404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.youtube.com/watch?v=MVUsjKPLBys,6,1052,85898555.0,640x360 ,6nun_HG90u8,1.0,1.0,5.0,640x360,1105481.0,15.041,9.26,-1.0,0.0,rdNTEfAn1wI,1.0,1.0,5.0,640x360,1241058.0,15.0,15.39,0.0,0.0,-q5mS8RNovE,1.0,0.0,999.0,640x360,354836.0,6.041,6.041,2.21,416.865566,pTWmTm-5ebc,1.0,1.0,5.0,640x360,14640412.0,194.0,48.97,0.0,416.865566,f5qEpTfrQcg,1.0,0.0,999.0,640x360,435047.0,6.041,6.041,2.29,662.825073,jdAs_B1JCwE,1.0,0.0,999.0,640x360,451995.0,6.041,6.041,-1.0,1052.281905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.youtube.com/watch?v=0hP_JY_APq0,3,205,15210297.0,640x360 ,PCfc12WotKA,1.0,1.0,5.0,640x320,1656545.0,30.701,13.73,-1.0,0.0,Dm70cL7Zfjo,1.0,1.0,5.0,640x360,1152147.0,15.041,15.3,0.0,0.0,OCUNNEMfP3k,1.0,1.0,5.0,640x268,13746454.0,226.0,58.1,-1.0,204.725354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.youtube.com/watch?v=0xdB_vo4r2c,3,211,15306760.0,640x360 ,EHc1E62yu7M,1.0,1.0,5.0,640x360,11038784.0,161.761,24.42,-1.0,0.0,AuddXJFs_Hc,1.0,1.0,5.0,640x360,1662087.0,30.0,10.79,0.0,0.0,RzyPpd4jz4Y,1.0,0.0,999.0,640x360,263495.0,6.041,6.041,-1.0,211.348027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.youtube.com/watch?v=r7TYA7UcQlE,1,451,33041056.0,640x360 ,OR7CwSgI1Sw,1.0,0.0,999.0,640x360,557021.0,6.041,6.041,-1.0,450.794667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.youtube.com/watch?v=eQfMbSe7F2g,0,129,9512354.0,640x360 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.youtube.com/watch?v=0tcFpIrBTuk,0,53,2455379.0,640x360 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.youtube.com/watch?v=k7uFcpF0pXk,0,88,4164359.0,640x360 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.youtube.com/watch?v=wpo_VRaqng0,2,268,13801549.0,640x234 ,TpaNgX7pDe4,1.0,1.0,5.0,640x360,1127484.0,15.0,15.6,-1.0,267.749297,rjvFxEONC0A,1.0,1.0,5.0,640x360,884022.0,15.0,15.64,0.0,267.749297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.youtube.com/watch?v=bmUEEK076Mo,2,159,12086773.0,640x360 ,Uztcxq4onvg,1.0,1.0,5.0,640x360,2257490.0,30.061,26.89,-1.0,0.0,di7JA_Cbk5I,1.0,1.0,5.0,640x360,735513.0,15.041,15.43,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
